路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
303,港區藝術中心-新民高中,7,中興堂,120.684631,24.146209,回程,Chunghsing Hall
303,港區藝術中心-新民高中,8,臺中公園(雙十路),120.6861556,24.14417878,回程,Taichung Park (Shuangshi Rd.)
303,港區藝術中心-新民高中,9,干城站,120.6857157,24.140899,回程,Gancheng Station
303,港區藝術中心-新民高中,10,臺中火車站,120.684496,24.138026,回程,Taichung Railway Station
303,港區藝術中心-新民高中,11,第一廣場,120.6836772,24.13878423,回程,First Square
303,港區藝術中心-新民高中,12,彰化銀行(臺灣大道),120.6824541,24.14000806,回程,Chang Hwa Bank (Taiwan Boulevard)
303,港區藝術中心-新民高中,13,第二市場(臺灣大道),120.680085,24.14197833,回程,2nd Market (Taiwan Boulevard)
303,港區藝術中心-新民高中,14,仁愛醫院,120.678216,24.143662,回程,Ren-Ai Hospital
303,港區藝術中心-新民高中,15,臺灣大道中華路口,120.6768966,24.14482494,回程,Taiwan Boulevard-Zhonghua Intersection
303,港區藝術中心-新民高中,16,臺灣大道原子街口,120.6748259,24.14662632,回程,Taiwan Boulevard-Yuanzi Intersection
303,港區藝術中心-新民高中,17,茄苳腳,120.670966,24.15001,回程,Qiedongjiao
303,港區藝術中心-新民高中,18,中正國小,120.668191,24.152329,回程,Chung-Cheng Elementary School
303,港區藝術中心-新民高中,19,科博館,120.663188,24.155167,回程,National Museum of Natural Science
303,港區藝術中心-新民高中,20,忠明國小,120.659194,24.157481,回程,Chungming Elementary School
303,港區藝術中心-新民高中,21,頂何厝,120.65632,24.15928167,回程,Dinghecuo
303,港區藝術中心-新民高中,22,市政府,120.648774,24.163207,回程,Taichung City Hall
303,港區藝術中心-新民高中,23,新光/遠百,120.644135,24.165774,回程,Shin Kong Mitsukoshi/Top City Dept. Store
303,港區藝術中心-新民高中,24,秋紅谷,120.639691,24.168639,回程,Maple Valley Park
303,港區藝術中心-新民高中,25,福安,120.62337,24.179203,回程,Fu-an
303,港區藝術中心-新民高中,26,中港新城,120.620172,24.180787,回程,Zhonggang New Community
303,港區藝術中心-新民高中,27,澄清醫院,120.616751,24.182479,回程,Cheng Ching Hospital
303,港區藝術中心-新民高中,28,玉門路,120.610319,24.18442,回程,Yumen Rd.
303,港區藝術中心-新民高中,29,榮總/東海大學,120.60293,24.182962,回程,Taichung Veterans General Hospital/Tunghai Uni.
303,港區藝術中心-新民高中,30,東海別墅,120.593443,24.182956,回程,Donghai Villa
303,港區藝術中心-新民高中,31,坪頂,120.5860341,24.18599596,回程,Pingding
303,港區藝術中心-新民高中,32,正英路,120.581489,24.209524,回程,Zhengying Rd.
303,港區藝術中心-新民高中,33,弘光科技大學,120.580555,24.217024,回程,Hungkuang University
303,港區藝術中心-新民高中,34,晉江寮,120.579696,24.221234,回程,Jinjiangliao
303,港區藝術中心-新民高中,35,靜宜大學,120.577026,24.22553,回程,Providence University
303,港區藝術中心-新民高中,36,臺灣大道北勢路口,120.5740821,24.23009862,回程,Taiwan Boulevard-Beishi Rd. Intersection
303,港區藝術中心-新民高中,37,紅竹巷,120.5719686,24.23330762,回程,Hongzhu Ln.
303,港區藝術中心-新民高中,38,竹林里,120.5701232,24.23617413,回程,Chulin Village
303,港區藝術中心-新民高中,39,竹林國小,120.5676878,24.23844382,回程,Chu-Lin El. School
303,港區藝術中心-新民高中,40,沙鹿高工(臺灣大道),120.565349,24.239265,回程,Sha-Lu Ind. Voc. H.S.(Taiwan Boulevard)
303,港區藝術中心-新民高中,41,光華成功東街口,120.565,24.2414,回程,Guanghua-Chenggong E. Intersection
303,港區藝術中心-新民高中,42,鹿寮國中(光大路),120.565175,24.243952,回程,Luliao J.H.S. (Guangda Rd. )
303,港區藝術中心-新民高中,43,家扶中心,120.56281,24.2468,回程,Family Center
303,港區藝術中心-新民高中,44,鹿寮成衣商圈,120.564843,24.248898,回程,Luliao Clothes Shopping District
303,港區藝術中心-新民高中,45,鹿寮,120.566787,24.251768,回程,Luliao
303,港區藝術中心-新民高中,46,中山長春路口,120.567862,24.253704,回程,Zhongshan-Changchun Intersection
303,港區藝術中心-新民高中,47,中峰,120.568852,24.255416,回程,Zhongfeng
303,港區藝術中心-新民高中,48,勞工育樂中心,120.570214,24.257754,回程,Laborers Recreation Center
303,港區藝術中心-新民高中,49,鹿峰里,120.570745,24.25885,回程,Lufeng Village
303,港區藝術中心-新民高中,50,中山星河路口,120.5714,24.259974,回程,Zhongshan-Xinghe Intersection
303,港區藝術中心-新民高中,51,清水火車站(中山路),120.572623,24.262139,回程,Qingshui Station (Zhongshan Rd.)
303,港區藝術中心-新民高中,52,清水高中(中山路),120.5742,24.2658,回程,Qingshui H. S.( Zhongshan Rd.)
303,港區藝術中心-新民高中,53,華南銀行(清水分行),120.575155,24.268303,回程,Hua-Nan Commercial Bank(Qingshui Branch)
303,港區藝術中心-新民高中,54,分局前,120.57531,24.26919,回程,Front Police Station
303,港區藝術中心-新民高中,55,鰲峰西社路口,120.57004,24.26923,回程,Xishe Rd. Intersection
303,港區藝術中心-新民高中,56,社口,120.56825,24.26845,回程,Shekou
303,港區藝術中心-新民高中,57,銀聯二村,120.5648,24.26832,回程,Yinlian 2nd Village
303,港區藝術中心-新民高中,58,清水國中,120.56271,24.26778,回程,Ching-Shuei J.H.S.
303,港區藝術中心-新民高中,59,清水區公所(鎮政路),120.56006,24.268593,回程,Qingshui District Office
303,港區藝術中心-新民高中,60,港區藝術中心(鎮政路),120.557553,24.269354,回程,Seaport Art Center(Zhenzheng Rd.)
304,港區藝術中心-新民高中,1,港區藝術中心(鎮政路),120.557743,24.269295,去程,Seaport Art Center (Zhenzheng Rd.)
304,港區藝術中心-新民高中,2,南社郵局,120.558408,24.271895,去程,Nanshe Post Office
304,港區藝術中心-新民高中,3,五權南平等路口,120.558887,24.274508,去程,Wuquan S. - Pingdeng Intersection
304,港區藝術中心-新民高中,4,慈濟靜思堂(五權路),120.561791,24.277154,去程,Tzu Chi Still Thoughts Hall(Wuquan Rd.)
304,港區藝術中心-新民高中,5,五權華江北街口,120.564719,24.277081,去程,Wuquan-Huajiang N. Intersection
304,港區藝術中心-新民高中,6,五權民享路口,120.567978,24.276966,去程,Wuquan-Minxiang Rd. Intersection
304,港區藝術中心-新民高中,7,五權民有路口,120.5705414,24.27594757,去程,Wuquan - Minyou Intersection
304,港區藝術中心-新民高中,8,五權東鎮新路口,120.572067,24.275091,去程,Wuquan E.-Zhenxin Rd. Intersection
304,港區藝術中心-新民高中,9,西寧國小,120.57505,24.275703,去程,Xi Ning El. S.
304,港區藝術中心-新民高中,10,中山高美路口,120.57725,24.274608,去程,Zhongshan-Gaomei Intersection
304,港區藝術中心-新民高中,11,中山董公街口,120.577118,24.273198,去程,Zhongshan-Donggong Intersection
304,港區藝術中心-新民高中,12,清水,120.575944,24.270303,去程,Qingshui
304,港區藝術中心-新民高中,13,華南銀行(清水分行),120.575155,24.268303,去程,Hua-Nan Commercial Bank(Qingshui Branch)
304,港區藝術中心-新民高中,14,清水高中(中山路),120.5743021,24.26588227,去程,Qingshui H. S.( Zhongshan Rd.)
304,港區藝術中心-新民高中,15,清水火車站(中山路),120.572623,24.262139,去程,Qingshui Station (Zhongshan Rd.)
304,港區藝術中心-新民高中,16,中山星河路口,120.5714,24.259974,去程,Zhongshan-Xinghe Intersection
304,港區藝術中心-新民高中,17,鹿峰里,120.570745,24.25885,去程,Lufeng Village
304,港區藝術中心-新民高中,18,勞工育樂中心,120.570053,24.257661,去程,Laborers Recreation Center
304,港區藝術中心-新民高中,19,中峰,120.568728,24.255377,去程,Zhongfeng
304,港區藝術中心-新民高中,20,中山長春路口,120.567862,24.253704,去程,Zhongshan-Changchun Intersection
304,港區藝術中心-新民高中,21,鹿寮,120.566235,24.250705,去程,Luliao
304,港區藝術中心-新民高中,22,鹿寮成衣商圈,120.564843,24.248898,去程,Luliao Clothes Shopping District
304,港區藝術中心-新民高中,23,家扶中心,120.562688,24.24674,去程,Family Center
304,港區藝術中心-新民高中,24,文化莊,120.562212,24.245182,去程,Wunhuazhuang
304,港區藝術中心-新民高中,25,童綜合醫院(沙鹿院區),120.561268,24.242447,去程,Tungs MetroHarbor Hosp.(Shalu)
304,港區藝術中心-新民高中,26,居仁里,120.5630851,24.24014605,去程,Juren Village
304,港區藝術中心-新民高中,27,沙鹿高工(臺灣大道),120.565349,24.239265,去程,Sha-Lu Ind. Voc. H.S.(Taiwan Boulevard)
304,港區藝術中心-新民高中,28,竹林國小,120.5677414,24.23847317,去程,Chu-Lin El. School
304,港區藝術中心-新民高中,29,竹林里,120.5701339,24.23608608,去程,Chulin Village
304,港區藝術中心-新民高中,30,紅竹巷,120.5719793,24.23324892,去程,Hongzhu Ln.
304,港區藝術中心-新民高中,31,臺灣大道北勢路口,120.573895,24.230277,去程,Taiwan Boulevard-Beishi Rd. Intersection
304,港區藝術中心-新民高中,32,靜宜大學,120.5767429,24.22576437,去程,Providence University
304,港區藝術中心-新民高中,33,晉江寮,120.579107,24.221884,去程,Jinjiangliao
304,港區藝術中心-新民高中,34,弘光科技大學,120.580384,24.217273,去程,Hungkuang University
304,港區藝術中心-新民高中,35,正英路,120.581296,24.209876,去程,Zhengying Rd.
304,港區藝術中心-新民高中,36,坪頂,120.585339,24.18617,去程,Pingding
304,港區藝術中心-新民高中,37,東海別墅,120.593501,24.1827,去程,Donghai Villa
304,港區藝術中心-新民高中,38,榮總/東海大學,120.603586,24.182891,去程,Taichung Veterans General Hospital/Tunghai Uni.
304,港區藝術中心-新民高中,39,玉門路,120.610319,24.18442,去程,Yumen Rd.
304,港區藝術中心-新民高中,40,澄清醫院,120.617198,24.182043,去程,Cheng Ching Hospital
304,港區藝術中心-新民高中,41,中港新城,120.6195602,24.18121338,去程,Zhonggang New Community
304,港區藝術中心-新民高中,42,福安,120.62337,24.179203,去程,Fu-an
304,港區藝術中心-新民高中,43,秋紅谷,120.639691,24.168639,去程,Maple Valley Park
304,港區藝術中心-新民高中,44,新光/遠百,120.643356,24.165829,去程,Shin Kong Mitsukoshi/Top City Dept. Store
304,港區藝術中心-新民高中,45,市政府,120.6492,24.1629,去程,Taichung City Hall
304,港區藝術中心-新民高中,46,頂何厝,120.655864,24.159149,去程,Dinghecuo
304,港區藝術中心-新民高中,47,忠明國小,120.659237,24.157285,去程,Chungming Elementary School
304,港區藝術中心-新民高中,48,科博館,120.663188,24.155167,去程,National Museum of Natural Science
304,港區藝術中心-新民高中,49,中正國小,120.667208,24.152746,去程,Chung-Cheng Elementary School
304,港區藝術中心-新民高中,50,茄苳腳,120.671574,24.149241,去程,Qiedongjiao
304,港區藝術中心-新民高中,51,臺灣大道原子街口,120.6747937,24.14650884,去程,Taiwan Boulevard-Yuanzi Intersection
304,港區藝術中心-新民高中,52,臺灣大道中華路口,120.6768751,24.14481515,去程,Taiwan Boulevard-Zhonghua Intersection
304,港區藝術中心-新民高中,53,仁愛醫院,120.678216,24.143662,去程,Ren-Ai Hospital
304,港區藝術中心-新民高中,54,第二市場(臺灣大道),120.679965,24.1420249,去程,2nd Market (Taiwan Boulevard)
304,港區藝術中心-新民高中,55,彰化銀行(臺灣大道),120.6826204,24.13977308,去程,Chang Hwa Bank (Taiwan Boulevard)
304,港區藝術中心-新民高中,56,第一廣場,120.6836772,24.13878423,去程,First Square
304,港區藝術中心-新民高中,57,干城站,120.6857586,24.14086963,去程,Gancheng Station
304,港區藝術中心-新民高中,58,立體停車場(雙十路),120.6858217,24.14247833,去程,Parking Tower (Shuangshi Rd.)
304,港區藝術中心-新民高中,59,臺中公園(雙十路),120.686059,24.1441592,去程,Taichung Park (Shuangshi Rd.)
304,港區藝術中心-新民高中,60,中興堂,120.684481,24.146258,去程,Chunghsing Hall
304,港區藝術中心-新民高中,61,國立臺中科技大學,120.6839776,24.14950457,去程,NTCUST
304,港區藝術中心-新民高中,62,中友百貨,120.6851685,24.15222613,去程,Chungyo Department Store
304,港區藝術中心-新民高中,63,市立殯儀館,120.6854796,24.15636708,去程,City Funeral Home
304,港區藝術中心-新民高中,64,新民高中(健行路),120.687242,24.159018,去程,Shin-min H.S. (Jianxing Rd.)
304,港區藝術中心-新民高中,1,新民高中(健行路),120.687242,24.159018,回程,Shin-min H.S. (Jianxing Rd.)
304,港區藝術中心-新民高中,2,寶覺寺,120.6898983,24.15798333,回程,Baojue Temple
304,港區藝術中心-新民高中,3,新民高中(三民路),120.6880009,24.15639645,回程,Shin-min H.S. (Sanmin Rd.)
304,港區藝術中心-新民高中,4,一心市場,120.6856317,24.15369333,回程,Yixin Market
304,港區藝術中心-新民高中,5,中友百貨,120.684835,24.151767,回程,Chungyo Department Store
304,港區藝術中心-新民高中,6,國立臺中科技大學,120.6839776,24.14950457,回程,NTCUST
304,港區藝術中心-新民高中,7,中興堂,120.684631,24.146209,回程,Chunghsing Hall
304,港區藝術中心-新民高中,8,臺中公園(雙十路),120.686059,24.1441592,回程,Taichung Park (Shuangshi Rd.)
304,港區藝術中心-新民高中,9,干城站,120.6857586,24.14086963,回程,Gancheng Station
304,港區藝術中心-新民高中,10,臺中火車站,120.684496,24.138026,回程,Taichung Railway Station
304,港區藝術中心-新民高中,11,第一廣場,120.6836772,24.13878423,回程,First Square
304,港區藝術中心-新民高中,12,彰化銀行(臺灣大道),120.6826204,24.13977308,回程,Chang Hwa Bank (Taiwan Boulevard)
304,港區藝術中心-新民高中,13,第二市場(臺灣大道),120.680085,24.14197833,回程,2nd Market (Taiwan Boulevard)
304,港區藝術中心-新民高中,14,仁愛醫院,120.678216,24.143662,回程,Ren-Ai Hospital
304,港區藝術中心-新民高中,15,臺灣大道中華路口,120.6768751,24.14481515,回程,Taiwan Boulevard-Zhonghua Intersection
304,港區藝術中心-新民高中,16,臺灣大道原子街口,120.6747937,24.14650884,回程,Taiwan Boulevard-Yuanzi Intersection
304,港區藝術中心-新民高中,17,茄苳腳,120.670966,24.15001,回程,Qiedongjiao
304,港區藝術中心-新民高中,18,中正國小,120.668191,24.152329,回程,Chung-Cheng Elementary School
304,港區藝術中心-新民高中,19,科博館,120.663188,24.155167,回程,National Museum of Natural Science
304,港區藝術中心-新民高中,20,忠明國小,120.659194,24.157481,回程,Chungming Elementary School
304,港區藝術中心-新民高中,21,頂何厝,120.65632,24.15928167,回程,Dinghecuo
304,港區藝術中心-新民高中,22,市政府,120.648774,24.163207,回程,Taichung City Hall
304,港區藝術中心-新民高中,23,新光/遠百,120.644135,24.165774,回程,Shin Kong Mitsukoshi/Top City Dept. Store
304,港區藝術中心-新民高中,24,秋紅谷,120.639691,24.168639,回程,Maple Valley Park
304,港區藝術中心-新民高中,25,福安,120.62337,24.179203,回程,Fu-an
304,港區藝術中心-新民高中,26,中港新城,120.620172,24.180787,回程,Zhonggang New Community
304,港區藝術中心-新民高中,27,澄清醫院,120.616751,24.182479,回程,Cheng Ching Hospital
304,港區藝術中心-新民高中,28,玉門路,120.610319,24.18442,回程,Yumen Rd.
304,港區藝術中心-新民高中,29,榮總/東海大學,120.60293,24.182962,回程,Taichung Veterans General Hospital/Tunghai Uni.
304,港區藝術中心-新民高中,30,東海別墅,120.593443,24.182956,回程,Donghai Villa
304,港區藝術中心-新民高中,31,坪頂,120.5860341,24.18599596,回程,Pingding
304,港區藝術中心-新民高中,32,正英路,120.581489,24.209524,回程,Zhengying Rd.
304,港區藝術中心-新民高中,33,弘光科技大學,120.580555,24.217024,回程,Hungkuang University
304,港區藝術中心-新民高中,34,晉江寮,120.579696,24.221234,回程,Jinjiangliao
304,港區藝術中心-新民高中,35,靜宜大學,120.577026,24.22553,回程,Providence University
304,港區藝術中心-新民高中,36,臺灣大道北勢路口,120.573895,24.230277,回程,Taiwan Boulevard-Beishi Rd. Intersection
304,港區藝術中心-新民高中,37,紅竹巷,120.5719793,24.23324892,回程,Hongzhu Ln.
304,港區藝術中心-新民高中,38,竹林里,120.5701339,24.23608608,回程,Chulin Village
304,港區藝術中心-新民高中,39,竹林國小,120.5677414,24.23847317,回程,Chu-Lin El. School
304,港區藝術中心-新民高中,40,沙鹿高工(臺灣大道),120.565349,24.239265,回程,Sha-Lu Ind. Voc. H.S.(Taiwan Boulevard)
304,港區藝術中心-新民高中,41,居仁里,120.5634606,24.24006779,回程,Juren Village
304,港區藝術中心-新民高中,42,童綜合醫院(沙鹿院區),120.561268,24.242447,回程,Tungs MetroHarbor Hosp.(Shalu)
304,港區藝術中心-新民高中,43,文化莊,120.562212,24.245182,回程,Wunhuazhuang
304,港區藝術中心-新民高中,44,家扶中心,120.562688,24.24674,回程,Family Center
304,港區藝術中心-新民高中,45,鹿寮成衣商圈,120.564843,24.248898,回程,Luliao Clothes Shopping District
304,港區藝術中心-新民高中,46,鹿寮,120.566787,24.251768,回程,Luliao
304,港區藝術中心-新民高中,47,中山長春路口,120.567862,24.253704,回程,Zhongshan-Changchun Intersection
