路線,路線名稱,站序,中文站點名稱,人數
211區,泰安 - 新政大安港路口,29,下部仔,0
211區,泰安 - 新政大安港路口,30,北路,0
211區,泰安 - 新政大安港路口,31,中部仔,0
211區,泰安 - 新政大安港路口,32,南路,0
211區,泰安 - 新政大安港路口,33,上部仔,0
211區,泰安 - 新政大安港路口,34,土城,0
211區,泰安 - 新政大安港路口,35,安定,0
211區,泰安 - 新政大安港路口,36,一安定,0
211區,泰安 - 新政大安港路口,37,五崁腳,0
211區,泰安 - 新政大安港路口,38,九股,0
211區,泰安 - 新政大安港路口,39,尾社,0
211區,泰安 - 新政大安港路口,40,公館(安眉路),0
211區,泰安 - 新政大安港路口,41,安眉福美路口,0
211區,泰安 - 新政大安港路口,42,安眉興安路口,0
211區,泰安 - 新政大安港路口,43,七塊厝,0
211區,泰安 - 新政大安港路口,44,泰安國小,0
211區,泰安 - 新政大安港路口,45,泰安派出所,0
211區,泰安 - 新政大安港路口,46,泰安,0
212,豐原  -  大甲體育場(水美),1,豐原,0
212,豐原  -  大甲體育場(水美),2,媽祖廟,0
212,豐原  -  大甲體育場(水美),3,圳寮口,0
212,豐原  -  大甲體育場(水美),4,大湳里,0
212,豐原  -  大甲體育場(水美),5,新惠生醫院,0
212,豐原  -  大甲體育場(水美),6,豐原國中,0
212,豐原  -  大甲體育場(水美),7,慈興宮,0
212,豐原  -  大甲體育場(水美),8,道班前,0
212,豐原  -  大甲體育場(水美),9,農會事業場,0
212,豐原  -  大甲體育場(水美),10,溪底,0
212,豐原  -  大甲體育場(水美),11,正隆紙廠,0
212,豐原  -  大甲體育場(水美),12,枋寮,0
212,豐原  -  大甲體育場(水美),13,七星農場,0
212,豐原  -  大甲體育場(水美),14,馬場入口,0
212,豐原  -  大甲體育場(水美),15,牛稠坑,0
212,豐原  -  大甲體育場(水美),16,南后里,0
212,豐原  -  大甲體育場(水美),17,啟明學校,0
212,豐原  -  大甲體育場(水美),18,下后里,0
212,豐原  -  大甲體育場(水美),19,后里電信局,0
212,豐原  -  大甲體育場(水美),20,民生文明路口,0
212,豐原  -  大甲體育場(水美),21,內埔市場,0
212,豐原  -  大甲體育場(水美),22,后里區公所,0
212,豐原  -  大甲體育場(水美),23,公安主和路口,0
212,豐原  -  大甲體育場(水美),24,雅藝公司,0
212,豐原  -  大甲體育場(水美),25,中和(公安路),0
212,豐原  -  大甲體育場(水美),26,松鶴酒莊,0
212,豐原  -  大甲體育場(水美),27,月眉糖廠,0
212,豐原  -  大甲體育場(水美),28,月眉,0
212,豐原  -  大甲體育場(水美),29,甲后四月路口,0
212,豐原  -  大甲體育場(水美),30,水利會,0
212,豐原  -  大甲體育場(水美),31,忠明新城,0
212,豐原  -  大甲體育場(水美),32,四塊厝(甲后路),0
212,豐原  -  大甲體育場(水美),33,司普公司,0
212,豐原  -  大甲體育場(水美),34,三崁中點,0
212,豐原  -  大甲體育場(水美),35,三崁,0
212,豐原  -  大甲體育場(水美),36,久輪公司,0
212,豐原  -  大甲體育場(水美),37,二崁,0
212,豐原  -  大甲體育場(水美),38,外埔郵局,0
212,豐原  -  大甲體育場(水美),39,外埔,0
212,豐原  -  大甲體育場(水美),40,外埔國中,0
212,豐原  -  大甲體育場(水美),41,水美后寮路口,0
212,豐原  -  大甲體育場(水美),42,水美里,0
212,豐原  -  大甲體育場(水美),43,水美公園,0
212,豐原  -  大甲體育場(水美),44,明大社區,0
212,豐原  -  大甲體育場(水美),45,仁美社區,0
212,豐原  -  大甲體育場(水美),46,天下一家社區,0
212,豐原  -  大甲體育場(水美),47,三清總道院,0
212,豐原  -  大甲體育場(水美),48,臺農天馬牧場,0
212,豐原  -  大甲體育場(水美),49,三清總道院,0
212,豐原  -  大甲體育場(水美),50,天下一家社區,0
212,豐原  -  大甲體育場(水美),51,大甲高中(水源路),0
212,豐原  -  大甲體育場(水美),52,南陽里,0
212,豐原  -  大甲體育場(水美),53,大甲,0
212,豐原  -  大甲體育場(水美),54,大甲火車站,0
212,豐原  -  大甲體育場(水美),55,文昌祠,0
212,豐原  -  大甲體育場(水美),56,庄尾,0
212,豐原  -  大甲體育場(水美),57,李綜合醫院,0
212,豐原  -  大甲體育場(水美),58,大甲體育場,0
212,豐原  -  大甲體育場(水美),59,光田,0
212,豐原  -  大甲體育場(水美),60,新政大安港路口,0
212,豐原  -  大甲體育場(水美),1,新政大安港路口,0
212,豐原  -  大甲體育場(水美),2,光田,0
212,豐原  -  大甲體育場(水美),3,大甲體育場,0
212,豐原  -  大甲體育場(水美),4,李綜合醫院,0
212,豐原  -  大甲體育場(水美),5,庄尾,0
212,豐原  -  大甲體育場(水美),6,文昌祠,0
212,豐原  -  大甲體育場(水美),7,大甲火車站,0
212,豐原  -  大甲體育場(水美),8,大甲,0
212,豐原  -  大甲體育場(水美),9,南陽里,0
212,豐原  -  大甲體育場(水美),10,大甲高中(水源路),0
212,豐原  -  大甲體育場(水美),11,天下一家社區,0
212,豐原  -  大甲體育場(水美),12,三清總道院,0
212,豐原  -  大甲體育場(水美),13,臺農天馬牧場,0
212,豐原  -  大甲體育場(水美),14,三清總道院,0
212,豐原  -  大甲體育場(水美),15,天下一家社區,0
212,豐原  -  大甲體育場(水美),16,仁美社區,0
212,豐原  -  大甲體育場(水美),17,明大社區,0
212,豐原  -  大甲體育場(水美),18,水美公園,0
212,豐原  -  大甲體育場(水美),19,水美里,0
212,豐原  -  大甲體育場(水美),20,水美后寮路口,0
212,豐原  -  大甲體育場(水美),21,外埔國中,0
212,豐原  -  大甲體育場(水美),22,外埔,0
212,豐原  -  大甲體育場(水美),23,外埔郵局,0
212,豐原  -  大甲體育場(水美),24,二崁,0
212,豐原  -  大甲體育場(水美),25,久輪公司,0
212,豐原  -  大甲體育場(水美),26,三崁,0
212,豐原  -  大甲體育場(水美),27,三崁中點,0
212,豐原  -  大甲體育場(水美),28,司普公司,0
212,豐原  -  大甲體育場(水美),29,四塊厝(甲后路),0
212,豐原  -  大甲體育場(水美),30,忠明新城,0
212,豐原  -  大甲體育場(水美),31,水利會,0
212,豐原  -  大甲體育場(水美),32,甲后四月路口,0
212,豐原  -  大甲體育場(水美),33,月眉,0
212,豐原  -  大甲體育場(水美),34,月眉糖廠,0
212,豐原  -  大甲體育場(水美),35,松鶴酒莊,0
212,豐原  -  大甲體育場(水美),36,中和(公安路),0
212,豐原  -  大甲體育場(水美),37,雅藝公司,0
212,豐原  -  大甲體育場(水美),38,公安主和路口,0
212,豐原  -  大甲體育場(水美),39,后里區公所,0
212,豐原  -  大甲體育場(水美),40,內埔市場,0
212,豐原  -  大甲體育場(水美),41,民生文明路口,0
212,豐原  -  大甲體育場(水美),42,后里電信局,0
212,豐原  -  大甲體育場(水美),43,下后里,0
212,豐原  -  大甲體育場(水美),44,啟明學校,0
212,豐原  -  大甲體育場(水美),45,南后里,0
212,豐原  -  大甲體育場(水美),46,牛稠坑,0
212,豐原  -  大甲體育場(水美),47,馬場入口,0
212,豐原  -  大甲體育場(水美),48,七星農場,0
